cluster_id	member_id	source_group	length	cross_group_cluster
mh_p110_000000006041	mh_p110_000000006041	mh_p110	1019	0
mh_p110_000000006044	mh_p110_000000006044	mh_p110	1659	0
mh_p110_000000006045	mh_p110_000000006045	mh_p110	7285	0
mh_p110_000000006046	mh_p110_000000006046	mh_p110	3486	0
mh_p110_000000006050	mh_p110_000000006050	mh_p110	1127	0
mh_p110_000000006051	mh_p110_000000006051	mh_p110	3277	0
mh_p110_000000006056	mh_p110_000000006056	mh_p110	1310	0
mh_p110_000000006058	mh_p110_000000006058	mh_p110	2698	0
mh_p110_000000006059	mh_p110_000000006059	mh_p110	1660	0
mh_p110_000000006062	mh_p110_000000006062	mh_p110	4785	0
mh_p110_000000006064	mh_p110_000000006064	mh_p110	8863	1
mh_p110_000000006064	spaS223_000000003467	spaS223	8563	1
mh_p110_000000006067	mh_p110_000000006067	mh_p110	1369	0
mh_p110_000000006068	mh_p110_000000006068	mh_p110	8137	0
mh_p110_000000006069	mh_p110_000000006069	mh_p110	7477	0
mh_p110_000000006071	mh_p110_000000006071	mh_p110	1111	0
mh_p110_000000006073	mh_p110_000000006073	mh_p110	2543	0
mh_p110_000000006074	mh_p110_000000006074	mh_p110	3595	0
mh_p110_000000006077	mh_p110_000000006077	mh_p110	1668	1
mh_p110_000000006077	spaS30_000000024882	spaS30	1388	1
mh_p110_000000006078	mh_p110_000000006078	mh_p110	1279	0
mh_p110_000000006079	mh_p110_000000006079	mh_p110	44233	0
mh_p110_000000006081	mh_p110_000000006081	mh_p110	1575	0
mh_p110_000000006083	mh_p110_000000006083	mh_p110	1100	0
mh_p110_000000006084	mh_p110_000000006084	mh_p110	2245	0
mh_p110_000000006087	mh_p110_000000006087	mh_p110	1272	0
mh_p110_000000006088	mh_p110_000000006088	mh_p110	59595	0
mh_p110_000000006089	mh_p110_000000006089	mh_p110	2880	1
mh_p110_000000006089	spaS37_000000010431	spaS37	2816	1
mh_p110_000000006092	mh_p110_000000006092	mh_p110	1881	0
mh_p110_000000006093	mh_p110_000000006093	mh_p110	1530	0
mh_p110_000000006094	mh_p110_000000006094	mh_p110	1091	0
mh_p110_000000006098	mh_p110_000000006098	mh_p110	1955	0
mh_p110_000000006105	mh_p110_000000006105	mh_p110	1533	0
mh_p110_000000006107	mh_p110_000000006107	mh_p110	7669	0
mh_p110_000000006110	mh_p110_000000006110	mh_p110	28159	1
mh_p110_000000006110	spaS30_000000001245	spaS30	26463	1
mh_p110_000000006111	mh_p110_000000006111	mh_p110	3409	0
mh_p110_000000006112	mh_p110_000000006112	mh_p110	3943	0
mh_p110_000000006113	mh_p110_000000006113	mh_p110	1057	1
mh_p110_000000006113	spaS223_000000029766	spaS223	1047	1
mh_p110_000000006116	mh_p110_000000006116	mh_p110	7050	1
mh_p110_000000006116	spaS37_000000004798	spaS37	6183	1
mh_p110_000000006116	spaS223_000000004765	spaS223	6312	1
mh_p110_000000006123	mh_p110_000000006123	mh_p110	3215	0
mh_p110_000000006124	mh_p110_000000006124	mh_p110	1259	1
mh_p110_000000006124	spaS30_000000032919	spaS30	1087	1
mh_p110_000000006124	spaS222_000000022842	spaS222	1087	1
mh_p110_000000006125	mh_p110_000000006125	mh_p110	1242	0
mh_p110_000000006126	mh_p110_000000006126	mh_p110	1011	0
mh_p110_000000006127	mh_p110_000000006127	mh_p110	9613	0
mh_p110_000000006129	mh_p110_000000006129	mh_p110	1402	0
mh_p110_000000006130	mh_p110_000000006130	mh_p110	2191	0
mh_p110_000000006132	mh_p110_000000006132	mh_p110	5923	1
mh_p110_000000006132	spaS30_000000005414	spaS30	5676	1
mh_p110_000000006133	mh_p110_000000006133	mh_p110	1350	0
mh_p110_000000006137	mh_p110_000000006137	mh_p110	1507	0
mh_p110_000000006139	mh_p110_000000006139	mh_p110	4572	0
mh_p110_000000006142	mh_p110_000000006142	mh_p110	6512	1
mh_p110_000000006142	spaS30_000000005236	spaS30	5908	1
mh_p110_000000006143	mh_p110_000000006143	mh_p110	9790	0
mh_p110_000000006144	mh_p110_000000006144	mh_p110	56016	0
mh_p110_000000006145	mh_p110_000000006145	mh_p110	7095	0
mh_p110_000000006146	mh_p110_000000006146	mh_p110	1727	1
mh_p110_000000006146	spaS37_000000020706	spaS37	1438	1
mh_p110_000000006146	spaS30_000000019925	spaS30	1683	1
mh_p110_000000006147	mh_p110_000000006147	mh_p110	2001	0
mh_p110_000000006148	mh_p110_000000006148	mh_p110	1305	0
mh_p110_000000006151	mh_p110_000000006151	mh_p110	1055	0
mh_p110_000000006153	mh_p110_000000006153	mh_p110	1003	0
mh_p110_000000006154	mh_p110_000000006154	mh_p110	1369	0
mh_p110_000000006158	mh_p110_000000006158	mh_p110	1470	0
mh_p110_000000006160	mh_p110_000000006160	mh_p110	1156	0
mh_p110_000000006162	mh_p110_000000006162	mh_p110	1219	0
mh_p110_000000006164	mh_p110_000000006164	mh_p110	1038	0
mh_p110_000000006165	mh_p110_000000006165	mh_p110	2445	0
mh_p110_000000006167	mh_p110_000000006167	mh_p110	2642	0
mh_p110_000000006170	mh_p110_000000006170	mh_p110	1421	1
mh_p110_000000006170	spaS37_000000021092	spaS37	1416	1
mh_p110_000000006172	mh_p110_000000006172	mh_p110	1306	0
mh_p110_000000006180	mh_p110_000000006180	mh_p110	1227	0
mh_p110_000000006181	mh_p110_000000006181	mh_p110	2521	0
mh_p110_000000006183	mh_p110_000000006183	mh_p110	3583	1
mh_p110_000000006183	spaS37_000000008618	spaS37	3390	1
mh_p110_000000006190	mh_p110_000000006190	mh_p110	3946	0
mh_p110_000000006192	mh_p110_000000006192	mh_p110	5051	0
mh_p110_000000006193	mh_p110_000000006193	mh_p110	1412	0
mh_p110_000000006194	mh_p110_000000006194	mh_p110	24854	0
mh_p110_000000006196	mh_p110_000000006196	mh_p110	1086	0
mh_p110_000000006198	mh_p110_000000006198	mh_p110	1782	0
mh_p110_000000006199	mh_p110_000000006199	mh_p110	11021	0
mh_p110_000000006200	mh_p110_000000006200	mh_p110	6370	0
mh_p110_000000006201	mh_p110_000000006201	mh_p110	11257	0
mh_p110_000000006203	mh_p110_000000006203	mh_p110	3689	0
mh_p110_000000006206	mh_p110_000000006206	mh_p110	2716	0
mh_p110_000000006208	mh_p110_000000006208	mh_p110	1943	0
mh_p110_000000006210	mh_p110_000000006210	mh_p110	50907	0
mh_p110_000000006212	mh_p110_000000006212	mh_p110	3193	0
mh_p110_000000007052	mh_p110_000000007052	mh_p110	1312	0
mh_p110_000000007053	mh_p110_000000007053	mh_p110	11805	0
mh_p110_000000007054	mh_p110_000000007054	mh_p110	2829	1
mh_p110_000000007054	spaS222_000000009608	spaS222	2683	1
mh_p110_000000007055	mh_p110_000000007055	mh_p110	1326	0
mh_p110_000000007058	mh_p110_000000007058	mh_p110	14454	0
mh_p110_000000007062	mh_p110_000000007062	mh_p110	35414	1
mh_p110_000000007062	spaS223_000000000705	spaS223	32079	1
mh_p110_000000007062	spaS37_000000000993	spaS37	32079	1
mh_p110_000000007062	spaS222_000000001002	spaS222	31717	1
mh_p110_000000007064	mh_p110_000000007064	mh_p110	10021	1
mh_p110_000000007064	spaS222_000000003166	spaS222	9359	1
mh_p110_000000007066	mh_p110_000000007066	mh_p110	1209	0
mh_p110_000000007070	mh_p110_000000007070	mh_p110	1691	1
mh_p110_000000007070	spaS37_000000020388	spaS37	1459	1
mh_p110_000000007070	spaS223_000000020762	spaS223	1459	1
mh_p110_000000007070	spaS30_000000023470	spaS30	1459	1
mh_p110_000000007070	spaS222_000000017095	spaS222	1459	1
mh_p110_000000007073	mh_p110_000000007073	mh_p110	10132	1
mh_p110_000000007073	spaS37_000000003159	spaS37	9684	1
mh_p110_000000007073	spaS30_000000003359	spaS30	9684	1
mh_p110_000000007073	spaS222_000000003069	spaS222	9684	1
mh_p110_000000007073	spaS223_000000003037	spaS223	9601	1
mh_p110_000000007076	mh_p110_000000007076	mh_p110	2950	0
mh_p110_000000007078	mh_p110_000000007078	mh_p110	1548	0
mh_p110_000000007079	mh_p110_000000007079	mh_p110	1062	0
mh_p110_000000007080	mh_p110_000000007080	mh_p110	4170	0
mh_p110_000000007083	mh_p110_000000007083	mh_p110	2550	0
mh_p110_000000007086	mh_p110_000000007086	mh_p110	7277	0
mh_p110_000000007087	mh_p110_000000007087	mh_p110	8957	0
mh_p110_000000007092	mh_p110_000000007092	mh_p110	1172	0
mh_p110_000000007095	mh_p110_000000007095	mh_p110	2058	0
mh_p110_000000007096	mh_p110_000000007096	mh_p110	5257	1
mh_p110_000000007096	spaS37_000000005766	spaS37	5073	1
mh_p110_000000007098	mh_p110_000000007098	mh_p110	2187	0
mh_p110_000000007100	mh_p110_000000007100	mh_p110	10512	1
mh_p110_000000007100	spaS37_000000002952	spaS37	10379	1
mh_p110_000000007100	spaS222_000000002903	spaS222	10339	1
mh_p110_000000007100	spaS223_000000002811	spaS223	10339	1
mh_p110_000000007104	mh_p110_000000007104	mh_p110	3172	1
mh_p110_000000007104	spaS37_000000010671	spaS37	2757	1
mh_p110_000000007106	mh_p110_000000007106	mh_p110	56865	1
mh_p110_000000007106	spaS37_000000000495	spaS37	56692	1
mh_p110_000000007109	mh_p110_000000007109	mh_p110	1425	0
mh_p110_000000007111	mh_p110_000000007111	mh_p110	1079	0
mh_p110_000000007112	mh_p110_000000007112	mh_p110	1521	0
mh_p110_000000007114	mh_p110_000000007114	mh_p110	1285	0
mh_p110_000000007115	mh_p110_000000007115	mh_p110	4159	0
mh_p110_000000007116	mh_p110_000000007116	mh_p110	1002	0
mh_p110_000000007118	mh_p110_000000007118	mh_p110	1548	0
mh_p110_000000007119	mh_p110_000000007119	mh_p110	1310	0
mh_p110_000000007120	mh_p110_000000007120	mh_p110	1078	0
mh_p110_000000007121	mh_p110_000000007121	mh_p110	58848	0
mh_p110_000000007126	mh_p110_000000007126	mh_p110	1097	0
mh_p110_000000007127	mh_p110_000000007127	mh_p110	2200	0
mh_p110_000000007129	mh_p110_000000007129	mh_p110	2843	1
mh_p110_000000007129	spaS222_000000009419	spaS222	2743	1
mh_p110_000000007131	mh_p110_000000007131	mh_p110	1714	0
mh_p110_000000007135	mh_p110_000000007135	mh_p110	27578	0
mh_p110_000000007136	mh_p110_000000007136	mh_p110	1211	0
mh_p110_000000007139	mh_p110_000000007139	mh_p110	1987	1
mh_p110_000000007139	spaS37_000000015110	spaS37	1948	1
mh_p110_000000007141	mh_p110_000000007141	mh_p110	1300	0
mh_p110_000000007144	mh_p110_000000007144	mh_p110	1470	0
mh_p110_000000007146	mh_p110_000000007146	mh_p110	1204	1
mh_p110_000000007146	spaS30_000000034559	spaS30	1046	1
mh_p110_000000007149	mh_p110_000000007149	mh_p110	3077	0
mh_p110_000000007150	mh_p110_000000007150	mh_p110	3254	0
mh_p110_000000007152	mh_p110_000000007152	mh_p110	3339	0
mh_p110_000000007155	mh_p110_000000007155	mh_p110	1095	1
mh_p110_000000007155	spaS30_000000032656	spaS30	1095	1
mh_p110_000000007157	mh_p110_000000007157	mh_p110	1183	0
mh_p110_000000007158	mh_p110_000000007158	mh_p110	1201	0
mh_p110_000000007161	mh_p110_000000007161	mh_p110	15965	0
mh_p110_000000007162	mh_p110_000000007162	mh_p110	1515	0
mh_p110_000000007163	mh_p110_000000007163	mh_p110	1530	0
mh_p110_000000007168	mh_p110_000000007168	mh_p110	1855	1
mh_p110_000000007168	spaS30_000000021762	spaS30	1557	1
mh_p110_000000007169	mh_p110_000000007169	mh_p110	5352	1
mh_p110_000000007169	spaS37_000000005471	spaS37	5351	1
mh_p110_000000007171	mh_p110_000000007171	mh_p110	1081	0
mh_p110_000000007172	mh_p110_000000007172	mh_p110	1199	0
mh_p110_000000007175	mh_p110_000000007175	mh_p110	2071	0
mh_p110_000000007181	mh_p110_000000007181	mh_p110	1690	0
mh_p110_000000007182	mh_p110_000000007182	mh_p110	74711	0
mh_p110_000000007183	mh_p110_000000007183	mh_p110	1530	0
mh_p110_000000007184	mh_p110_000000007184	mh_p110	1025	1
mh_p110_000000007184	spaS222_000000025007	spaS222	1003	1
mh_p110_000000007185	mh_p110_000000007185	mh_p110	2711	0
mh_p110_000000007191	mh_p110_000000007191	mh_p110	9188	1
mh_p110_000000007191	spaS30_000000003524	spaS30	9188	1
mh_p110_000000007192	mh_p110_000000007192	mh_p110	2187	0
mh_p110_000000007195	mh_p110_000000007195	mh_p110	1245	0
mh_p110_000000007196	mh_p110_000000007196	mh_p110	2344	0
mh_p110_000000007200	mh_p110_000000007200	mh_p110	1884	0
mh_p110_000000007202	mh_p110_000000007202	mh_p110	2447	0
mh_p110_000000007204	mh_p110_000000007204	mh_p110	1075	0
mh_p110_000000007209	mh_p110_000000007209	mh_p110	1894	0
mh_p110_000000007211	mh_p110_000000007211	mh_p110	1409	0
mh_p110_000000007214	mh_p110_000000007214	mh_p110	1881	1
mh_p110_000000007214	spaS30_000000017575	spaS30	1881	1
mh_p110_000000007215	mh_p110_000000007215	mh_p110	251404	0
mh_p110_000000007218	mh_p110_000000007218	mh_p110	10418	0
mh_p110_000000007219	mh_p110_000000007219	mh_p110	1495	0
mh_p110_000000007221	mh_p110_000000007221	mh_p110	1246	0
mh_p110_000000007225	mh_p110_000000007225	mh_p110	1732	0
mh_p110_000000007231	mh_p110_000000007231	mh_p110	69654	1
mh_p110_000000007231	spaS30_000000000380	spaS30	67692	1
mh_p110_000000007231	spaS37_000000000382	spaS37	66849	1
mh_p110_000000007232	mh_p110_000000007232	mh_p110	1319	1
mh_p110_000000007232	spaS30_000000033260	spaS30	1078	1
mh_p110_000000007237	mh_p110_000000007237	mh_p110	10511	0
mh_p110_000000007242	mh_p110_000000007242	mh_p110	58943	1
mh_p110_000000007242	spaS37_000000000458	spaS37	58695	1
mh_p110_000000007245	mh_p110_000000007245	mh_p110	3057	0
mh_p110_000000007246	mh_p110_000000007246	mh_p110	2994	0
mh_p110_000000007247	mh_p110_000000007247	mh_p110	3715	0
mh_p110_000000007249	mh_p110_000000007249	mh_p110	3897	0
mh_p110_000000007251	mh_p110_000000007251	mh_p110	1202	0
mh_p110_000000007255	mh_p110_000000007255	mh_p110	1963	0
mh_p110_000000007258	mh_p110_000000007258	mh_p110	1287	0
mh_p110_000000007259	mh_p110_000000007259	mh_p110	11881	1
mh_p110_000000007259	spaS30_000000003068	spaS30	10695	1
mh_p110_000000007260	mh_p110_000000007260	mh_p110	1029	0
mh_p110_000000008362	mh_p110_000000008362	mh_p110	3405	0
mh_p110_000000008372	mh_p110_000000008372	mh_p110	3680	0
mh_p110_000000008373	mh_p110_000000008373	mh_p110	1895	0
mh_p110_000000008379	mh_p110_000000008379	mh_p110	2224	0
mh_p110_000000008388	mh_p110_000000008388	mh_p110	6002	1
mh_p110_000000008388	spaS30_000000006317	spaS30	4872	1
mh_p110_000000008390	mh_p110_000000008390	mh_p110	1096	0
mh_p110_000000008391	mh_p110_000000008391	mh_p110	1947	0
mh_p110_000000008392	mh_p110_000000008392	mh_p110	2017	0
mh_p110_000000008398	mh_p110_000000008398	mh_p110	1144	0
mh_p110_000000008404	mh_p110_000000008404	mh_p110	1534	0
mh_p110_000000008406	mh_p110_000000008406	mh_p110	1252	0
mh_p110_000000008411	mh_p110_000000008411	mh_p110	1086	0
mh_p110_000000008412	mh_p110_000000008412	mh_p110	5818	0
mh_p110_000000008416	mh_p110_000000008416	mh_p110	1076	0
mh_p110_000000008419	mh_p110_000000008419	mh_p110	1140	0
mh_p110_000000008421	mh_p110_000000008421	mh_p110	1012	0
mh_p110_000000008424	mh_p110_000000008424	mh_p110	11556	1
mh_p110_000000008424	spaS223_000000002696	spaS223	10756	1
mh_p110_000000008427	mh_p110_000000008427	mh_p110	1055	0
mh_p110_000000008430	mh_p110_000000008430	mh_p110	1864	0
mh_p110_000000008433	mh_p110_000000008433	mh_p110	14256	0
mh_p110_000000008434	mh_p110_000000008434	mh_p110	1896	0
mh_p110_000000008437	mh_p110_000000008437	mh_p110	1015	0
mh_p110_000000008439	mh_p110_000000008439	mh_p110	1193	0
mh_p110_000000008441	mh_p110_000000008441	mh_p110	1325	0
mh_p110_000000008443	mh_p110_000000008443	mh_p110	12944	1
mh_p110_000000008443	spaS30_000000002689	spaS30	12271	1
mh_p110_000000008443	spaS222_000000002497	spaS222	12271	1
mh_p110_000000008444	mh_p110_000000008444	mh_p110	1851	0
mh_p110_000000008445	mh_p110_000000008445	mh_p110	1153	0
mh_p110_000000008446	mh_p110_000000008446	mh_p110	7737	0
mh_p110_000000008449	mh_p110_000000008449	mh_p110	1261	0
mh_p110_000000008453	mh_p110_000000008453	mh_p110	1411	0
mh_p110_000000008455	mh_p110_000000008455	mh_p110	1036	0
mh_p110_000000008456	mh_p110_000000008456	mh_p110	3515	1
mh_p110_000000008456	spaS30_000000009265	spaS30	3340	1
mh_p110_000000008456	spaS37_000000008749	spaS37	3343	1
mh_p110_000000008457	mh_p110_000000008457	mh_p110	5948	0
mh_p110_000000008459	mh_p110_000000008459	mh_p110	2947	0
mh_p110_000000008470	mh_p110_000000008470	mh_p110	4740	1
mh_p110_000000008470	spaS30_000000006885	spaS30	4454	1
mh_p110_000000008470	spaS222_000000006135	spaS222	4454	1
mh_p110_000000008473	mh_p110_000000008473	mh_p110	55743	0
mh_p110_000000008475	mh_p110_000000008475	mh_p110	1402	0
mh_p110_000000008476	mh_p110_000000008476	mh_p110	70716	0
mh_p110_000000008483	mh_p110_000000008483	mh_p110	2692	0
mh_p110_000000008484	mh_p110_000000008484	mh_p110	2834	0
mh_p110_000000008486	mh_p110_000000008486	mh_p110	2168	0
mh_p110_000000008491	mh_p110_000000008491	mh_p110	2091	1
mh_p110_000000008491	spaS222_000000012479	spaS222	2023	1
mh_p110_000000008494	mh_p110_000000008494	mh_p110	9392	0
mh_p110_000000008495	mh_p110_000000008495	mh_p110	1233	0
mh_p110_000000008497	mh_p110_000000008497	mh_p110	1871	0
mh_p110_000000008501	mh_p110_000000008501	mh_p110	47109	0
mh_p110_000000008502	mh_p110_000000008502	mh_p110	2269	1
mh_p110_000000008502	spaS30_000000016161	spaS30	2030	1
mh_p110_000000008504	mh_p110_000000008504	mh_p110	14458	0
mh_p110_000000008505	mh_p110_000000008505	mh_p110	1379	0
mh_p110_000000008507	mh_p110_000000008507	mh_p110	1019	0
mh_p110_000000008508	mh_p110_000000008508	mh_p110	1806	1
mh_p110_000000008508	spaS30_000000018420	spaS30	1801	1
mh_p110_000000008512	mh_p110_000000008512	mh_p110	1484	0
mh_p110_000000008517	mh_p110_000000008517	mh_p110	1580	0
mh_p110_000000008518	mh_p110_000000008518	mh_p110	1398	0
mh_p110_000000008520	mh_p110_000000008520	mh_p110	2083	1
mh_p110_000000008520	spaS37_000000017220	spaS37	1712	1
mh_p110_000000008526	mh_p110_000000008526	mh_p110	1083	0
mh_p110_000000008527	mh_p110_000000008527	mh_p110	1027	0
mh_p110_000000008531	mh_p110_000000008531	mh_p110	3428	0
mh_p110_000000008536	mh_p110_000000008536	mh_p110	9590	0
mh_p110_000000008537	mh_p110_000000008537	mh_p110	1518	0
mh_p110_000000008542	mh_p110_000000008542	mh_p110	1017	0
mh_p110_000000008544	mh_p110_000000008544	mh_p110	1409	0
mh_p110_000000008545	mh_p110_000000008545	mh_p110	2395	0
mh_p110_000000008546	mh_p110_000000008546	mh_p110	1021	0
mh_p110_000000008551	mh_p110_000000008551	mh_p110	1608	0
mh_p110_000000008553	mh_p110_000000008553	mh_p110	30082	0
mh_p110_000000008555	mh_p110_000000008555	mh_p110	2961	1
mh_p110_000000008555	spaS222_000000009032	spaS222	2877	1
mh_p110_000000008563	mh_p110_000000008563	mh_p110	2393	0
mh_p110_000000008565	mh_p110_000000008565	mh_p110	6336	1
mh_p110_000000008565	spaS30_000000005983	spaS30	5144	1
mh_p110_000000008566	mh_p110_000000008566	mh_p110	1816	0
mh_p110_000000008567	mh_p110_000000008567	mh_p110	3398	0
mh_p110_000000008569	mh_p110_000000008569	mh_p110	34376	0
mh_p110_000000008570	mh_p110_000000008570	mh_p110	1833	1
mh_p110_000000008570	spaS30_000000018405	spaS30	1803	1
mh_p110_000000008571	mh_p110_000000008571	mh_p110	2387	0
mh_p110_000000008573	mh_p110_000000008573	mh_p110	1323	0
mh_p110_000000008583	mh_p110_000000008583	mh_p110	1223	0
mh_p110_000000008584	mh_p110_000000008584	mh_p110	1008	0
mh_p110_000000008585	mh_p110_000000008585	mh_p110	4788	1
mh_p110_000000008585	spaS30_000000007547	spaS30	4078	1
mh_p110_000000008587	mh_p110_000000008587	mh_p110	1308	0
mh_p110_000000008591	mh_p110_000000008591	mh_p110	4946	0
mh_p110_000000008592	mh_p110_000000008592	mh_p110	3789	0
mh_p110_000000008597	mh_p110_000000008597	mh_p110	1255	1
mh_p110_000000008597	spaS30_000000027857	spaS30	1255	1
mh_p110_000000008600	mh_p110_000000008600	mh_p110	3986	1
mh_p110_000000008600	spaS30_000000008736	spaS30	3539	1
mh_p110_000000008605	mh_p110_000000008605	mh_p110	5779	0
mh_p110_000000008609	mh_p110_000000008609	mh_p110	370552	1
mh_p110_000000008609	spaS30_000000000007	spaS30	354913	1
mh_p110_000000013252	mh_p110_000000013252	mh_p110	1604	0
mh_p110_000000013257	mh_p110_000000013257	mh_p110	1247	0
mh_p110_000000013258	mh_p110_000000013258	mh_p110	1164	0
mh_p110_000000013260	mh_p110_000000013260	mh_p110	3952	0
mh_p110_000000013262	mh_p110_000000013262	mh_p110	1337	1
mh_p110_000000013262	spaS30_000000028743	spaS30	1221	1
mh_p110_000000013263	mh_p110_000000013263	mh_p110	39754	0
mh_p110_000000013264	mh_p110_000000013264	mh_p110	1847	1
mh_p110_000000013264	spaS37_000000019068	spaS37	1552	1
mh_p110_000000013266	mh_p110_000000013266	mh_p110	1505	0
mh_p110_000000013272	mh_p110_000000013272	mh_p110	2650	0
mh_p110_000000013273	mh_p110_000000013273	mh_p110	17008	0
mh_p110_000000013274	mh_p110_000000013274	mh_p110	19087	0
mh_p110_000000013275	mh_p110_000000013275	mh_p110	2630	0
mh_p110_000000013277	mh_p110_000000013277	mh_p110	1313	0
mh_p110_000000013282	mh_p110_000000013282	mh_p110	14804	0
mh_p110_000000013283	mh_p110_000000013283	mh_p110	5250	0
mh_p110_000000013284	mh_p110_000000013284	mh_p110	1186	0
mh_p110_000000013287	mh_p110_000000013287	mh_p110	1913	0
mh_p110_000000013293	mh_p110_000000013293	mh_p110	2138	0
mh_p110_000000013294	mh_p110_000000013294	mh_p110	1137	0
mh_p110_000000013299	mh_p110_000000013299	mh_p110	1527	0
mh_p110_000000013300	mh_p110_000000013300	mh_p110	1863	0
mh_p110_000000013304	mh_p110_000000013304	mh_p110	1661	0
mh_p110_000000013305	mh_p110_000000013305	mh_p110	6845	1
mh_p110_000000013305	spaS30_000000005306	spaS30	5827	1
mh_p110_000000013308	mh_p110_000000013308	mh_p110	1509	0
mh_p110_000000013314	mh_p110_000000013314	mh_p110	1525	0
mh_p110_000000013318	mh_p110_000000013318	mh_p110	5540	1
mh_p110_000000013318	spaS222_000000005039	spaS222	5540	1
mh_p110_000000013319	mh_p110_000000013319	mh_p110	1135	0
mh_p110_000000013320	mh_p110_000000013320	mh_p110	2706	0
mh_p110_000000013323	mh_p110_000000013323	mh_p110	3947	1
mh_p110_000000013323	spaS222_000000007111	spaS222	3775	1
mh_p110_000000013323	spaS223_000000007944	spaS223	3775	1
mh_p110_000000013324	mh_p110_000000013324	mh_p110	1379	0
mh_p110_000000013327	mh_p110_000000013327	mh_p110	2023	1
mh_p110_000000013327	spaS30_000000016979	spaS30	1939	1
