cluster_id	source_group	member_id	call	participant
mh_p789___273600	spaS286	spaS286___111836	vanY gene in vanB cluster	p789
mh_p789___273600	spaS296	spaS296___325310	vanY gene in vanF cluster	p789
mh_p789___278990	mh_p789	mh_p789___278990	CfxA4	p789
mh_p789___278990	spaS286	spaS286___151986	CfxA2	p789
mh_p789___278990	spaS287	spaS287___232013	CfxA4	p789
mh_p789___278990	spaS294	spaS294___268027	CfxA4	p789
mh_p789___278990	spaS295	spaS295___145113	CfxA4	p789
mh_p789___278990	spaS296	spaS296___273315	CfxA2	p789
mh_p789___278990	spaS297	spaS297___151817	CfxA4	p789
mh_p789___278990	spaS300	spaS300___138259	CfxA4	p789
spaS188___181805	spaS188	spaS188___181805	vanY gene in vanB cluster	p813
spaS188___181805	mh_p813	mh_p813___527882	vanY gene in vanB cluster	p813
spaS188___181805	spaS34	spaS34___116138	vanY gene in vanB cluster	p813
spaS188___181805	spaS42	spaS42___94527	vanY gene in vanF cluster	p813
spaS188___181805	spaS48	spaS48___64972	vanY gene in vanB cluster	p813
spaS188___181805	spaS73	spaS73___166935	vanY gene in vanB cluster	p813
spaS188___181805	spaS88	spaS88___162436	vanY gene in vanF cluster	p813
spaS188___181805	spaS89	spaS89___180596	vanY gene in vanB cluster	p813
spaS188___181805	spaS174	spaS174___99652	vanY gene in vanB cluster	p813
mh_p813___196572	mh_p813	mh_p813___196572	vanW gene in vanI cluster	p813
mh_p813___196572	spaS4	spaS4___87160	vanW gene in vanI cluster	p813
mh_p813___196572	spaS134	spaS134___104041	vanW gene in vanG cluster	p813
mh_p813___196572	spaS248	spaS248___126623	vanW gene in vanG cluster	p813
mh_p813___583828	mh_p813	mh_p813___583828	vanY gene in vanG cluster	p813
mh_p813___583828	spaS75	spaS75___98715	vanY gene in vanB cluster	p813
mh_p813___583828	spaS89	spaS89___197150	vanY gene in vanB cluster	p813
mh_p813___583828	spaS134	spaS134___81352	vanY gene in vanG cluster	p813
mh_p813___583828	spaS153	spaS153___107075	vanY gene in vanG cluster	p813
mh_p813___583828	spaS194	spaS194___256965	vanY gene in vanB cluster	p813
mh_p813___583828	spaS248	spaS248___122108	vanY gene in vanG cluster	p813
mh_p813___514496	mh_p813	mh_p813___514496	vanH gene in vanF cluster	p813
mh_p813___514496	spaS54	spaS54___117698	vanH gene in vanF cluster	p813
mh_p813___514496	spaS61	spaS61___180166	vanH gene in vanF cluster	p813
mh_p813___514496	spaS63	spaS63___119337	vanH gene in vanD cluster	p813
mh_p813___514496	spaS153	spaS153___166561	vanH gene in vanF cluster	p813
mh_p813___350935	mh_p813	mh_p813___350935	vanXY gene in vanG cluster	p813
mh_p813___350935	spaS11	spaS11___53724	vanXY gene in vanG cluster	p813
mh_p813___350935	spaS48	spaS48___151542	vanY gene in vanA cluster	p813
mh_p813___350935	spaS59	spaS59___141477	vanXY gene in vanG cluster	p813
mh_p813___350935	spaS71	spaS71___117659	vanXY gene in vanG cluster	p813
mh_p813___350935	spaS224	spaS224___75685	vanXY gene in vanG cluster	p813
mh_p813___453373	mh_p813	mh_p813___453373	vanY gene in vanF cluster	p813
mh_p813___453373	mh_p813	mh_p813___585570	vanY gene in vanF cluster	p813
mh_p813___453373	spaS4	spaS4___36762	vanY gene in vanM cluster	p813
mh_p813___453373	spaS4	spaS4___90305	vanY gene in vanF cluster	p813
mh_p813___453373	spaS18	spaS18___59083	vanY gene in vanF cluster	p813
mh_p813___453373	spaS24	spaS24___37460	vanY gene in vanF cluster	p813
mh_p813___453373	spaS27	spaS27___47849	vanY gene in vanF cluster	p813
mh_p813___453373	spaS34	spaS34___67942	vanY gene in vanF cluster	p813
mh_p813___453373	spaS42	spaS42___45483	vanY gene in vanF cluster	p813
mh_p813___453373	spaS48	spaS48___68481	vanY gene in vanF cluster	p813
mh_p813___453373	spaS54	spaS54___41852	vanY gene in vanF cluster	p813
mh_p813___453373	spaS57	spaS57___45683	vanY gene in vanF cluster	p813
mh_p813___453373	spaS59	spaS59___65294	vanY gene in vanF cluster	p813
mh_p813___453373	spaS61	spaS61___45668	vanY gene in vanF cluster	p813
mh_p813___453373	spaS63	spaS63___59081	vanY gene in vanF cluster	p813
mh_p813___453373	spaS68	spaS68___80429	vanY gene in vanF cluster	p813
mh_p813___453373	spaS69	spaS69___63431	vanY gene in vanF cluster	p813
mh_p813___453373	spaS71	spaS71___63824	vanY gene in vanM cluster	p813
mh_p813___453373	spaS71	spaS71___164825	vanY gene in vanF cluster	p813
mh_p813___453373	spaS72	spaS72___58705	vanY gene in vanM cluster	p813
mh_p813___453373	spaS72	spaS72___94602	vanY gene in vanF cluster	p813
mh_p813___453373	spaS72	spaS72___108328	vanY gene in vanF cluster	p813
mh_p813___453373	spaS73	spaS73___82457	vanY gene in vanF cluster	p813
mh_p813___453373	spaS75	spaS75___44438	vanY gene in vanF cluster	p813
mh_p813___453373	spaS79	spaS79___62623	vanY gene in vanF cluster	p813
mh_p813___453373	spaS88	spaS88___79646	vanY gene in vanF cluster	p813
mh_p813___453373	spaS89	spaS89___85073	vanY gene in vanF cluster	p813
mh_p813___453373	spaS113	spaS113___62339	vanY gene in vanF cluster	p813
mh_p813___453373	spaS134	spaS134___47342	vanY gene in vanF cluster	p813
mh_p813___453373	spaS153	spaS153___60018	vanY gene in vanF cluster	p813
mh_p813___453373	spaS169	spaS169___49937	vanY gene in vanF cluster	p813
mh_p813___453373	spaS174	spaS174___63938	vanY gene in vanF cluster	p813
mh_p813___453373	spaS188	spaS188___48528	vanY gene in vanF cluster	p813
mh_p813___453373	spaS194	spaS194___83458	vanY gene in vanF cluster	p813
mh_p813___453373	spaS248	spaS248___58214	vanY gene in vanF cluster	p813
mh_p813___453373	spaS249	spaS249___46625	vanY gene in vanF cluster	p813
mh_p813___388796	mh_p813	mh_p813___388796	vanXY gene in vanG cluster	p813
mh_p813___388796	spaS18	spaS18___114522	vanXY gene in vanG cluster	p813
mh_p813___388796	spaS54	spaS54___118387	vanXY gene in vanG cluster	p813
mh_p813___388796	spaS59	spaS59___143820	vanY gene in vanA cluster	p813
mh_p813___51193	mh_p813	mh_p813___51193	emrB	p813
mh_p813___51193	spaS11	spaS11___50900	Klebsiella pneumoniae KpnH	p813
mh_p813___51193	spaS48	spaS48___49511	emrB	p813
mh_p813___51193	spaS57	spaS57___55837	emrB	p813
mh_p813___51193	spaS59	spaS59___128547	emrB	p813
mh_p813___51193	spaS63	spaS63___43577	emrB	p813
mh_p813___51193	spaS71	spaS71___43625	emrB	p813
mh_p813___51193	spaS75	spaS75___32531	emrB	p813
mh_p813___51193	spaS153	spaS153___39980	emrB	p813
mh_p813___51193	spaS169	spaS169___112492	emrB	p813
mh_p813___51193	spaS188	spaS188___106410	emrB	p813
mh_p813___51193	spaS249	spaS249___35296	emrB	p813
mh_p813___236094	mh_p813	mh_p813___236094	nimA	p813
mh_p813___236094	spaS18	spaS18___35607	nimA	p813
mh_p813___236094	spaS27	spaS27___27675	nimA	p813
mh_p813___236094	spaS34	spaS34___38791	nimA	p813
mh_p813___236094	spaS48	spaS48___56158	nimA	p813
mh_p813___236094	spaS54	spaS54___67228	nimA	p813
mh_p813___236094	spaS59	spaS59___85553	nimA	p813
mh_p813___236094	spaS63	spaS63___76264	nimA	p813
mh_p813___236094	spaS68	spaS68___38751	nimA	p813
mh_p813___236094	spaS69	spaS69___78892	nimA	p813
mh_p813___236094	spaS71	spaS71___27521	nimA	p813
mh_p813___236094	spaS72	spaS72___119388	nimA	p813
mh_p813___236094	spaS73	spaS73___139884	nimA	p813
mh_p813___236094	spaS75	spaS75___61903	nimA	p813
mh_p813___236094	spaS79	spaS79___111063	nimA	p813
mh_p813___236094	spaS88	spaS88___129033	nimG	p813
mh_p813___236094	spaS89	spaS89___132904	nimG	p813
mh_p813___236094	spaS174	spaS174___151961	nimG	p813
mh_p813___236094	spaS248	spaS248___89558	nimA	p813
mh_p813___236094	spaS249	spaS249___136108	nimA	p813
mh_p813___245997	mh_p813	mh_p813___245997	vanW gene in vanB cluster	p813
mh_p813___245997	spaS68	spaS68___53069	vanW gene in vanB cluster	p813
mh_p813___245997	spaS88	spaS88___148694	vanW gene in vanB cluster	p813
mh_p813___245997	spaS89	spaS89___99645	vanW gene in vanB cluster	p813
mh_p813___245997	spaS174	spaS174___174253	vanW gene in vanG cluster	p813
mh_p813___245997	spaS188	spaS188___67237	vanW gene in vanG cluster	p813
mh_p813___130156	mh_p813	mh_p813___130156	vanY gene in vanB cluster	p813
mh_p813___130156	spaS4	spaS4___93170	vanY gene in vanG cluster	p813
mh_p813___130156	spaS59	spaS59___112240	vanY gene in vanG cluster	p813
mh_p813___130156	spaS63	spaS63___74166	vanY gene in vanB cluster	p813
mh_p813___130156	spaS69	spaS69___145689	vanY gene in vanB cluster	p813
mh_p813___130156	spaS72	spaS72___96003	vanY gene in vanB cluster	p813
mh_p813___130156	spaS73	spaS73___100180	vanY gene in vanB cluster	p813
mh_p813___130156	spaS153	spaS153___162253	vanY gene in vanG cluster	p813
mh_p813___437370	mh_p813	mh_p813___437370	vanY gene in vanB cluster	p813
mh_p813___437370	spaS72	spaS72___92757	vanY gene in vanB cluster	p813
mh_p813___437370	spaS73	spaS73___154216	vanY gene in vanA cluster	p813
mh_p813___437370	spaS169	spaS169___46004	vanY gene in vanB cluster	p813
mh_p813___31672	mh_p813	mh_p813___31672	vanY gene in vanG cluster	p813
mh_p813___31672	spaS27	spaS27___82451	vanY gene in vanG cluster	p813
mh_p813___31672	spaS34	spaS34___140500	vanY gene in vanG cluster	p813
mh_p813___31672	spaS42	spaS42___103783	vanY gene in vanG cluster	p813
mh_p813___31672	spaS88	spaS88___76112	vanY gene in vanG cluster	p813
mh_p813___31672	spaS89	spaS89___198414	vanY gene in vanG cluster	p813
mh_p813___31672	spaS113	spaS113___177825	vanY gene in vanG cluster	p813
mh_p813___31672	spaS169	spaS169___189650	vanY gene in vanB cluster	p813
mh_p813___31672	spaS169	spaS169___224729	vanY gene in vanG cluster	p813
mh_p813___31672	spaS194	spaS194___239980	vanY gene in vanG cluster	p813
mh_p813___363220	mh_p813	mh_p813___363220	vanY gene in vanF cluster	p813
mh_p813___363220	spaS18	spaS18___59478	vanY gene in vanF cluster	p813
mh_p813___363220	spaS27	spaS27___93743	vanY gene in vanG cluster	p813
spaS11___47948	spaS11	spaS11___47948	vanY gene in vanB cluster	p813
spaS11___47948	mh_p813	mh_p813___353395	vanY gene in vanM cluster	p813
spaS11___47948	mh_p813	mh_p813___447034	vanY gene in vanM cluster	p813
spaS11___47948	mh_p813	mh_p813___514464	vanY gene in vanM cluster	p813
spaS11___47948	spaS227	spaS227___64927	vanY gene in vanB cluster	p813
mh_p813___627326	mh_p813	mh_p813___627326	vanY gene in vanB cluster	p813
mh_p813___627326	spaS169	spaS169___182357	vanY gene in vanM cluster	p813
mh_p813___379781	mh_p813	mh_p813___379781	vanY gene in vanB cluster	p813
mh_p813___379781	spaS9	spaS9___17696	vanY gene in vanB cluster	p813
mh_p813___379781	spaS11	spaS11___8963	vanY gene in vanB cluster	p813
mh_p813___379781	spaS18	spaS18___54008	vanY gene in vanB cluster	p813
mh_p813___379781	spaS24	spaS24___21264	vanY gene in vanB cluster	p813
mh_p813___379781	spaS27	spaS27___83157	vanY gene in vanB cluster	p813
mh_p813___379781	spaS34	spaS34___65163	vanY gene in vanB cluster	p813
mh_p813___379781	spaS42	spaS42___84094	vanY gene in vanF cluster	p813
mh_p813___379781	spaS48	spaS48___113439	vanY gene in vanB cluster	p813
mh_p813___379781	spaS54	spaS54___119208	vanY gene in vanB cluster	p813
mh_p813___379781	spaS59	spaS59___58727	vanY gene in vanB cluster	p813
mh_p813___379781	spaS61	spaS61___60383	vanY gene in vanB cluster	p813
mh_p813___379781	spaS63	spaS63___32500	vanY gene in vanB cluster	p813
mh_p813___379781	spaS69	spaS69___164145	vanY gene in vanB cluster	p813
mh_p813___379781	spaS73	spaS73___109335	vanY gene in vanB cluster	p813
mh_p813___379781	spaS75	spaS75___95604	vanY gene in vanB cluster	p813
mh_p813___379781	spaS169	spaS169___122924	vanY gene in vanB cluster	p813
mh_p813___379781	spaS224	spaS224___17144	vanY gene in vanB cluster	p813
mh_p813___379781	spaS227	spaS227___27378	vanY gene in vanB cluster	p813
mh_p813___379781	spaS235	spaS235___9947	vanY gene in vanB cluster	p813
mh_p813___379781	spaS249	spaS249___105338	vanY gene in vanB cluster	p813
mh_p813___112554	mh_p813	mh_p813___112554	vanY gene in vanB cluster	p813
mh_p813___112554	mh_p813	mh_p813___466699	vanY gene in vanG cluster	p813
mh_p813___112554	spaS68	spaS68___60010	vanY gene in vanB cluster	p813
mh_p813___112554	spaS79	spaS79___125108	vanY gene in vanB cluster	p813
mh_p813___112554	spaS88	spaS88___153530	vanY gene in vanG cluster	p813
mh_p813___112554	spaS88	spaS88___176457	vanY gene in vanB cluster	p813
mh_p813___112554	spaS113	spaS113___200928	vanY gene in vanB cluster	p813
mh_p813___112554	spaS188	spaS188___143968	vanY gene in vanB cluster	p813
mh_p813___112554	spaS248	spaS248___104666	vanY gene in vanB cluster	p813
spaS18___23209	spaS18	spaS18___23209	tet(O/32/O)	p813
spaS18___23209	spaS57	spaS57___87030	tet(O)	p813
spaS18___23209	spaS72	spaS72___119056	tet(O)	p813
mh_p813___237705	mh_p813	mh_p813___237705	vanY gene in vanG cluster	p813
mh_p813___237705	spaS18	spaS18___106053	vanY gene in vanB cluster	p813
mh_p813___237705	spaS224	spaS224___54107	vanY gene in vanG cluster	p813
mh_p813___237705	spaS227	spaS227___76422	vanY gene in vanG cluster	p813
spaS248___122716	mh_p813	mh_p813___120882	CfxA3	p813
spaS248___122716	spaS61	spaS61___38301	CfxA4	p813
spaS248___122716	spaS68	spaS68___108204	CfxA2	p813
spaS248___122716	spaS69	spaS69___130665	CfxA2	p813
spaS248___122716	spaS71	spaS71___88577	CfxA4	p813
spaS248___122716	spaS79	spaS79___111094	CfxA3	p813
spaS248___122716	spaS153	spaS153___177466	CfxA4	p813
spaS248___122716	spaS169	spaS169___178623	CfxA4	p813
mh_p813___373417	mh_p813	mh_p813___373417	vanW gene in vanG cluster	p813
mh_p813___373417	spaS18	spaS18___121899	vanW gene in vanB cluster	p813
mh_p813___373417	spaS73	spaS73___167666	vanW gene in vanG cluster	p813
spaS169___173529	spaS169	spaS169___173529	vanY gene in vanG cluster	p813
spaS169___173529	mh_p813	mh_p813___46321	vanY gene in vanB cluster	p813
spaS169___173529	mh_p813	mh_p813___78169	vanY gene in vanG cluster	p813
spaS169___173529	spaS73	spaS73___184441	vanY gene in vanG cluster	p813
spaS169___173529	spaS248	spaS248___134148	vanY gene in vanG cluster	p813
spaS9___32541	spaS9	spaS9___32541	FosA6	p813
spaS9___32541	mh_p813	mh_p813___511930	fosA5	p813
spaS9___32541	mh_p813	mh_p813___621253	FosA8	p813
spaS9___32541	mh_p813	mh_p813___626992	FosA8	p813
spaS9___32541	spaS224	spaS224___66396	fosA5	p813
spaS9___32541	spaS227	spaS227___45489	FosA6	p813
spaS9___32541	spaS235	spaS235___50421	fosA5	p813
spaS9___32541	spaS248	spaS248___24500	FosA6	p813
spaS9___32541	spaS249	spaS249___1826	FosA6	p813
mh_p813___175244	mh_p813	mh_p813___175244	ACT-23	p813
mh_p813___175244	spaS11	spaS11___56241	ACT-8	p813
mh_p813___175244	spaS48	spaS48___47885	ACT-23	p813
mh_p813___175244	spaS57	spaS57___40868	ACT-23	p813
mh_p813___175244	spaS59	spaS59___95445	ACT-23	p813
mh_p813___175244	spaS61	spaS61___129036	ACT-38	p813
mh_p813___175244	spaS63	spaS63___12808	ACT-23	p813
mh_p813___175244	spaS69	spaS69___153835	ACT-8	p813
mh_p813___175244	spaS71	spaS71___10855	ACT-23	p813
mh_p813___175244	spaS75	spaS75___8708	ACT-23	p813
mh_p813___175244	spaS153	spaS153___38219	ACT-23	p813
mh_p813___175244	spaS169	spaS169___55779	ACT-23	p813
mh_p813___175244	spaS248	spaS248___103850	ACT-17	p813
mh_p813___175244	spaS249	spaS249___36910	ACT-23	p813
mh_p813___302975	mh_p813	mh_p813___302975	vanY gene in vanB cluster	p813
mh_p813___302975	spaS63	spaS63___103812	vanY gene in vanB cluster	p813
mh_p813___302975	spaS69	spaS69___153425	vanY gene in vanG cluster	p813
mh_p813___302975	spaS71	spaS71___180173	vanY gene in vanB cluster	p813
mh_p813___302975	spaS73	spaS73___175212	vanY gene in vanG cluster	p813
mh_p813___302975	spaS174	spaS174___132140	vanY gene in vanB cluster	p813
mh_p813___302975	spaS249	spaS249___138576	vanY gene in vanB cluster	p813
mh_p813___164310	mh_p813	mh_p813___164310	tet(Q)	p813
mh_p813___164310	spaS54	spaS54___58190	tet(Q)	p813
mh_p813___164310	spaS59	spaS59___63475	tet(36)	p813
mh_p813___164310	spaS69	spaS69___125314	tet(36)	p813
mh_p813___164310	spaS72	spaS72___30068	tet(Q)	p813
mh_p813___164310	spaS248	spaS248___34007	tet(Q)	p813
mh_p813___188763	mh_p813	mh_p813___188763	emrB	p813
mh_p813___188763	mh_p813	mh_p813___458371	Klebsiella pneumoniae KpnH	p813
mh_p813___188763	spaS9	spaS9___52420	Klebsiella pneumoniae KpnH	p813
mh_p813___188763	spaS169	spaS169___105684	emrB	p813
mh_p813___188763	spaS224	spaS224___41209	emrB	p813
mh_p813___188763	spaS227	spaS227___42377	Klebsiella pneumoniae KpnH	p813
mh_p813___188763	spaS235	spaS235___38510	Klebsiella pneumoniae KpnH	p813
mh_p813___188763	spaS248	spaS248___30911	Klebsiella pneumoniae KpnH	p813
mh_p813___188763	spaS248	spaS248___71682	emrB	p813
mh_p813___188763	spaS249	spaS249___2796	Klebsiella pneumoniae KpnH	p813
mh_p813___188763	spaS249	spaS249___57632	emrB	p813
mh_p813___188763	spaS11	spaS11___44498	Klebsiella pneumoniae KpnH	p813
mh_p813___324608	mh_p813	mh_p813___324608	vanY gene in vanG cluster	p813
mh_p813___324608	spaS4	spaS4___91563	vanY gene in vanG cluster	p813
mh_p813___324608	spaS79	spaS79___163402	vanY gene in vanB cluster	p813
mh_p813___324608	spaS88	spaS88___146731	vanY gene in vanG cluster	p813
mh_p813___324608	spaS89	spaS89___150654	vanY gene in vanG cluster	p813
mh_p813___324608	spaS113	spaS113___171390	vanY gene in vanB cluster	p813
mh_p813___324608	spaS134	spaS134___74315	vanY gene in vanG cluster	p813
mh_p813___324608	spaS153	spaS153___137742	vanY gene in vanG cluster	p813
mh_p813___324608	spaS169	spaS169___189468	vanY gene in vanB cluster	p813
mh_p813___324608	spaS174	spaS174___164971	vanY gene in vanB cluster	p813
mh_p813___324608	spaS174	spaS174___199783	vanY gene in vanG cluster	p813
mh_p813___324608	spaS194	spaS194___185700	vanY gene in vanG cluster	p813
mh_p813___324608	spaS249	spaS249___123857	vanY gene in vanB cluster	p813
mh_p813___334722	mh_p813	mh_p813___334722	vanXY gene in vanG cluster	p813
mh_p813___334722	spaS79	spaS79___174610	vanY gene in vanG cluster	p813
mh_p813___334722	spaS88	spaS88___22103	vanXY gene in vanG cluster	p813
mh_p813___334722	spaS89	spaS89___168825	vanXY gene in vanG cluster	p813
mh_p813___334722	spaS153	spaS153___122605	vanXY gene in vanG cluster	p813
mh_p813___334722	spaS174	spaS174___68318	vanY gene in vanF cluster	p813
mh_p813___334722	spaS188	spaS188___27495	vanXY gene in vanG cluster	p813
mh_p813___268447	mh_p813	mh_p813___268447	vanH gene in vanD cluster	p813
mh_p813___268447	spaS71	spaS71___167476	vanH gene in vanO cluster	p813
spaS54___79428	spaS54	spaS54___79428	vanY gene in vanG cluster	p813
spaS54___79428	mh_p813	mh_p813___188627	vanY gene in vanA cluster	p813
spaS54___79428	spaS57	spaS57___75922	vanY gene in vanG cluster	p813
spaS54___79428	spaS59	spaS59___139494	vanY gene in vanG cluster	p813
spaS54___79428	spaS61	spaS61___181051	vanY gene in vanG cluster	p813
spaS54___79428	spaS63	spaS63___113783	vanY gene in vanG cluster	p813
spaS54___79428	spaS63	spaS63___118404	vanY gene in vanG cluster	p813
spaS54___79428	spaS71	spaS71___178632	vanY gene in vanG cluster	p813
spaS54___79428	spaS73	spaS73___149559	vanY gene in vanG cluster	p813
spaS54___79428	spaS88	spaS88___204321	vanY gene in vanG cluster	p813
spaS54___79428	spaS113	spaS113___200660	vanY gene in vanM cluster	p813
mh_p813___432629	mh_p813	mh_p813___432629	vanY gene in vanB cluster	p813
mh_p813___432629	mh_p813	mh_p813___174355	vanY gene in vanG cluster	p813
mh_p813___432629	spaS4	spaS4___57676	vanY gene in vanG cluster	p813
mh_p813___432629	spaS24	spaS24___49028	vanY gene in vanG cluster	p813
mh_p813___432629	spaS27	spaS27___68963	vanY gene in vanG cluster	p813
mh_p813___432629	spaS34	spaS34___105980	vanY gene in vanG cluster	p813
mh_p813___432629	spaS42	spaS42___87129	vanY gene in vanG cluster	p813
mh_p813___432629	spaS48	spaS48___111537	vanY gene in vanG cluster	p813
mh_p813___432629	spaS54	spaS54___73337	vanY gene in vanB cluster	p813
mh_p813___432629	spaS59	spaS59___138860	vanY gene in vanB cluster	p813
mh_p813___432629	spaS63	spaS63___33268	vanY gene in vanG cluster	p813
mh_p813___432629	spaS68	spaS68___94047	vanY gene in vanG cluster	p813
mh_p813___432629	spaS69	spaS69___36701	vanY gene in vanG cluster	p813
mh_p813___432629	spaS71	spaS71___34377	vanY gene in vanG cluster	p813
mh_p813___432629	spaS72	spaS72___113045	vanY gene in vanG cluster	p813
mh_p813___432629	spaS88	spaS88___111709	vanY gene in vanG cluster	p813
mh_p813___432629	spaS153	spaS153___100236	vanY gene in vanG cluster	p813
mh_p813___432629	spaS169	spaS169___92202	vanY gene in vanG cluster	p813
mh_p813___432629	spaS194	spaS194___173755	vanY gene in vanG cluster	p813
mh_p813___432629	spaS248	spaS248___113040	vanY gene in vanG cluster	p813
mh_p813___432629	spaS249	spaS249___82118	vanY gene in vanG cluster	p813
mh_p813___595079	mh_p813	mh_p813___595079	vanY gene in vanB cluster	p813
mh_p813___595079	spaS169	spaS169___54060	vanY gene in vanB cluster	p813
mh_p813___595079	spaS174	spaS174___11248	vanY gene in vanB cluster	p813
mh_p813___595079	spaS188	spaS188___153118	vanY gene in vanA cluster	p813
mh_p813___595079	spaS194	spaS194___15147	vanY gene in vanB cluster	p813
mh_p813___76323	mh_p813	mh_p813___76323	vanY gene in vanG cluster	p813
mh_p813___76323	spaS9	spaS9___32389	vanY gene in vanG cluster	p813
mh_p813___76323	spaS11	spaS11___24586	vanY gene in vanG cluster	p813
mh_p813___76323	spaS18	spaS18___92285	vanY gene in vanG cluster	p813
mh_p813___76323	spaS48	spaS48___55016	vanY gene in vanG cluster	p813
mh_p813___76323	spaS54	spaS54___45510	vanY gene in vanG cluster	p813
mh_p813___76323	spaS57	spaS57___31361	vanY gene in vanG cluster	p813
mh_p813___76323	spaS59	spaS59___69832	vanY gene in vanG cluster	p813
mh_p813___76323	spaS61	spaS61___71282	vanY gene in vanG cluster	p813
mh_p813___76323	spaS71	spaS71___77893	vanY gene in vanG cluster	p813
mh_p813___76323	spaS72	spaS72___60861	vanY gene in vanG cluster	p813
mh_p813___76323	spaS73	spaS73___99547	vanY gene in vanG cluster	p813
mh_p813___76323	spaS75	spaS75___48832	vanY gene in vanG cluster	p813
mh_p813___76323	spaS79	spaS79___100748	vanY gene in vanB cluster	p813
mh_p813___76323	spaS224	spaS224___30960	vanY gene in vanG cluster	p813
mh_p813___76323	spaS227	spaS227___38215	vanY gene in vanG cluster	p813
mh_p813___76323	spaS235	spaS235___26779	vanY gene in vanG cluster	p813
mh_p813___76323	spaS249	spaS249___80290	vanY gene in vanG cluster	p813
mh_p813___579848	mh_p813	mh_p813___579848	vanY gene in vanF cluster	p813
mh_p813___579848	spaS11	spaS11___35420	vanY gene in vanF cluster	p813
mh_p813___579848	spaS71	spaS71___138310	vanY gene in vanA cluster	p813
mh_p813___579848	spaS72	spaS72___122542	vanY gene in vanB cluster	p813
mh_p813___579848	spaS73	spaS73___178352	vanY gene in vanF cluster	p813
mh_p813___229954	mh_p813	mh_p813___229954	vanY gene in vanF cluster	p813
mh_p813___229954	spaS48	spaS48___144237	vanY gene in vanF cluster	p813
mh_p813___229954	spaS59	spaS59___114922	vanY gene in vanF cluster	p813
mh_p813___229954	spaS63	spaS63___67664	vanY gene in vanF cluster	p813
mh_p813___229954	spaS69	spaS69___170617	vanY gene in vanB cluster	p813
mh_p813___229954	spaS73	spaS73___96641	vanY gene in vanF cluster	p813
mh_p813___229954	spaS75	spaS75___80424	vanY gene in vanF cluster	p813
mh_p813___229954	spaS71	spaS71___173903	vanY gene in vanA cluster	p813
mh_p813___93376	mh_p813	mh_p813___93376	vanW gene in vanB cluster	p813
mh_p813___93376	spaS4	spaS4___65159	vanW gene in vanB cluster	p813
mh_p813___93376	spaS63	spaS63___84725	vanW gene in vanB cluster	p813
mh_p813___93376	spaS68	spaS68___138305	vanW gene in vanB cluster	p813
mh_p813___93376	spaS71	spaS71___100937	vanW gene in vanB cluster	p813
mh_p813___93376	spaS72	spaS72___80101	vanW gene in vanB cluster	p813
mh_p813___93376	spaS73	spaS73___112377	vanW gene in vanB cluster	p813
mh_p813___93376	spaS75	spaS75___59645	vanW gene in vanB cluster	p813
mh_p813___93376	spaS79	spaS79___107611	vanW gene in vanB cluster	p813
mh_p813___93376	spaS88	spaS88___157355	vanW gene in vanB cluster	p813
mh_p813___93376	spaS89	spaS89___137631	vanW gene in vanB cluster	p813
mh_p813___93376	spaS153	spaS153___106365	vanW gene in vanB cluster	p813
mh_p813___93376	spaS169	spaS169___171902	vanW gene in vanG cluster	p813
mh_p813___93376	spaS249	spaS249___74330	vanW gene in vanB cluster	p813
mh_p813___630009	mh_p813	mh_p813___630009	OXY-2-7	p813
mh_p813___630009	spaS57	spaS57___91631	OXY-2-7	p813
mh_p813___630009	spaS59	spaS59___125895	OXY-2-12	p813
mh_p813___173843	mh_p813	mh_p813___173843	vanY gene in vanM cluster	p813
mh_p813___173843	spaS194	spaS194___248659	vanY gene in vanB cluster	p813
mh_p813___538987	mh_p813	mh_p813___538987	vanY gene in vanB cluster	p813
mh_p813___538987	spaS9	spaS9___69032	vanY gene in vanB cluster	p813
mh_p813___538987	spaS11	spaS11___16541	vanY gene in vanB cluster	p813
mh_p813___538987	spaS18	spaS18___121779	vanY gene in vanF cluster	p813
mh_p813___538987	spaS18	spaS18___121921	vanY gene in vanB cluster	p813
mh_p813___538987	spaS24	spaS24___57387	vanY gene in vanB cluster	p813
mh_p813___538987	spaS224	spaS224___60145	vanY gene in vanB cluster	p813
mh_p813___538987	spaS227	spaS227___38665	vanY gene in vanB cluster	p813
mh_p813___538987	spaS235	spaS235___40961	vanY gene in vanB cluster	p813
mh_p813___71971	mh_p813	mh_p813___71971	CMY-48	p813
mh_p813___71971	spaS24	spaS24___90911	CMY-132	p813
mh_p813___71971	spaS248	spaS248___50865	CMY-67	p813
mh_p813___71971	spaS249	spaS249___41167	CMY-48	p813
mh_p813___559172	mh_p813	mh_p813___559172	vanY gene in vanF cluster	p813
mh_p813___559172	spaS88	spaS88___7204	vanY gene in vanF cluster	p813
mh_p813___559172	spaS89	spaS89___169995	vanY gene in vanF cluster	p813
mh_p813___559172	spaS169	spaS169___128880	vanY gene in vanA cluster	p813
mh_p813___559172	spaS174	spaS174___67284	vanY gene in vanF cluster	p813
mh_p813___559172	spaS188	spaS188___51908	vanY gene in vanF cluster	p813
mh_p813___543497	mh_p813	mh_p813___543497	vanY gene in vanM cluster	p813
mh_p813___543497	spaS18	spaS18___51597	vanY gene in vanM cluster	p813
mh_p813___543497	spaS34	spaS34___25684	vanY gene in vanM cluster	p813
