whole_cohort_id	group	participant	is_coassembly	local_length	local_n_amr_genes	date
spaS174_000000033683	spaS223	p110	FALSE	5635	0	2022-08-04
spaS30_000000008469	spaS30	p110	FALSE	3648	0	2022-11-22
spaS30_000000008469	mh_p110	p110	TRUE	12547	0	
spaS30_000000008494	spaS30	p110	FALSE	3638	1	2022-11-22
spaS30_000000008498	spaS30	p110	FALSE	3634	1	2022-11-22
spaS30_000000008501	spaS30	p110	FALSE	3634	1	2022-11-22
spaS30_000000009288	spaS30	p110	FALSE	3331	0	2022-11-22
spaS30_000000009288	mh_p110	p110	TRUE	8793	0	
spaS30_000000009288	spaS37	p110	FALSE	6169	0	2022-12-06
spaS269_000000009465	spaS30	p110	FALSE	3158	0	2022-11-22
spaS269_000000009465	spaS37	p110	FALSE	6211	0	2022-12-06
spaS178_000000021497	spaS30	p110	FALSE	3158	0	2022-11-22
spaS178_000000021497	mh_p110	p110	TRUE	5823	0	
spaS30_000000010510	spaS30	p110	FALSE	2973	0	2022-11-22
spaS30_000000010510	mh_p110	p110	TRUE	9303	0	
spaS30_000000010527	spaS30	p110	FALSE	2968	0	2022-11-22
spaS30_000000010527	spaS223	p110	FALSE	2630	0	2022-08-04
spaS30_000000010527	mh_p110	p110	TRUE	6281	0	
spaS30_000000010527	spaS37	p110	FALSE	2621	0	2022-12-06
spaS30_000000011331	spaS30	p110	FALSE	2789	0	2022-11-22
spaS30_000000011331	mh_p110	p110	TRUE	14639	0	
spaS30_000000011331	spaS37	p110	FALSE	14233	0	2022-12-06
spaS150_000000005247	spaS30	p110	FALSE	2781	0	2022-11-22
spaS150_000000005247	mh_p110	p110	TRUE	9181	0	
spaS67_000000007193	spaS30	p110	FALSE	2779	0	2022-11-22
spaS67_000000007193	mh_p110	p110	TRUE	8777	0	
spaS67_000000007193	spaS223	p110	FALSE	37058	0	2022-08-04
spaS151_000000007099	spaS30	p110	FALSE	2510	0	2022-11-22
spaS151_000000007099	mh_p110	p110	TRUE	2026	0	
spaS151_000000007099	spaS222	p110	FALSE	6827	0	2022-07-21
spaS30_000000012755	spaS30	p110	FALSE	2510	0	2022-11-22
spaS30_000000012755	mh_p110	p110	TRUE	6827	0	
spaS231_000000021967	spaS30	p110	FALSE	2294	0	2022-11-22
spaS231_000000021967	mh_p110	p110	TRUE	5637	0	
spaS30_000000015546	spaS30	p110	FALSE	2100	0	2022-11-22
spaS30_000000015546	mh_p110	p110	TRUE	7708	0	
spaS30_000000015604	spaS30	p110	FALSE	2093	0	2022-11-22
spaS30_000000015604	mh_p110	p110	TRUE	7955	0	
spaS30_000000017120	spaS30	p110	FALSE	1927	0	2022-11-22
spaS30_000000017120	mh_p110	p110	TRUE	4194	1	
spaS222_000000021884	spaS222	p110	FALSE	1133	0	2022-07-21
spaS222_000000021884	mh_p110	p110	TRUE	5150	0	
mh_p813_000000029952	spaS222	p110	FALSE	1132	1	2022-07-21
mh_p813_000000029952	mh_p110	p110	TRUE	2148	1	
spaS171_000000001316	spaS223	p110	FALSE	30429	0	2022-08-04
mh_p97_000000037890	spaS223	p110	FALSE	30127	0	2022-08-04
mh_p97_000000037890	spaS222	p110	FALSE	39021	0	2022-07-21
spaS126_000000004560	spaS223	p110	FALSE	29542	1	2022-08-04
spaS126_000000004560	mh_p110	p110	TRUE	28479	1	
spaS126_000000004560	spaS222	p110	FALSE	29427	1	2022-07-21
mh_p813_000000272098	spaS223	p110	FALSE	28691	0	2022-08-04
spaS37_000000004591	spaS223	p110	FALSE	18193	0	2022-08-04
spaS223_000000001464	spaS223	p110	FALSE	18189	0	2022-08-04
spaS223_000000001470	spaS223	p110	FALSE	18127	0	2022-08-04
spaS45_000000004663	spaS223	p110	FALSE	18008	0	2022-08-04
spaS8_000000002668	spaS223	p110	FALSE	17851	0	2022-08-04
spaS30_000000009142	spaS223	p110	FALSE	17740	0	2022-08-04
spaS30_000000009142	spaS222	p110	FALSE	71434	0	2022-07-21
spaS30_000000009142	mh_p110	p110	TRUE	66804	0	
spaS109_000000002206	spaS223	p110	FALSE	17717	0	2022-08-04
mh_p292_000000057346	spaS223	p110	FALSE	17716	0	2022-08-04
spaS30_000000004943	spaS223	p110	FALSE	17595	0	2022-08-04
spaS30_000000004943	mh_p110	p110	TRUE	110397	0	
spaS30_000000004943	spaS37	p110	FALSE	107585	1	2022-12-06
spaS222_000000002496	spaS223	p110	FALSE	17587	0	2022-08-04
spaS201_000000007251	spaS223	p110	FALSE	17439	0	2022-08-04
spaS201_000000007251	spaS222	p110	FALSE	109718	0	2022-07-21
spaS201_000000007251	mh_p110	p110	TRUE	106941	0	
spaS52_000000014027	spaS223	p110	FALSE	17414	0	2022-08-04
spaS52_000000019375	spaS223	p110	FALSE	10166	0	2022-08-04
spaS223_000000002874	spaS223	p110	FALSE	10141	0	2022-08-04
spaS223_000000002881	spaS223	p110	FALSE	10120	1	2022-08-04
spaS89_000000014225	spaS223	p110	FALSE	10050	0	2022-08-04
spaS222_000000006258	spaS223	p110	FALSE	10022	0	2022-08-04
spaS222_000000006258	mh_p110	p110	TRUE	20648	1	
spaS209_000000003505	spaS223	p110	FALSE	10015	0	2022-08-04
spaS202_000000004485	spaS223	p110	FALSE	10007	0	2022-08-04
spaS12_000000006069	spaS223	p110	FALSE	8801	0	2022-08-04
spaS269_000000006449	spaS223	p110	FALSE	8788	0	2022-08-04
spaS269_000000006449	spaS30	p110	FALSE	19061	0	2022-11-22
spaS223_000000003386	spaS223	p110	FALSE	8755	0	2022-08-04
spaS8_000000008637	spaS223	p110	FALSE	8665	0	2022-08-04
spaS8_000000008637	spaS37	p110	FALSE	41588	0	2022-12-06
mh_p813_000000039450	spaS223	p110	FALSE	8634	0	2022-08-04
mh_p813_000000039450	mh_p110	p110	TRUE	14600	0	
mh_p813_000000039450	spaS222	p110	FALSE	12437	0	2022-07-21
spaS223_000000003442	spaS223	p110	FALSE	8621	0	2022-08-04
spaS223_000000004751	spaS223	p110	FALSE	6329	0	2022-08-04
spaS130_000000005966	spaS223	p110	FALSE	6313	0	2022-08-04
mh_p789_000000177217	spaS223	p110	FALSE	6297	0	2022-08-04
spaS240_000000012609	spaS223	p110	FALSE	6285	0	2022-08-04
spaS240_000000012609	mh_p110	p110	TRUE	7800	0	
spaS240_000000012609	spaS37	p110	FALSE	5705	0	2022-12-06
spaS282_000000009323	spaS223	p110	FALSE	6279	0	2022-08-04
spaS282_000000009323	spaS222	p110	FALSE	63297	0	2022-07-21
spaS223_000000004802	spaS223	p110	FALSE	6275	1	2022-08-04
spaS223_000000004802	mh_p110	p110	TRUE	20931	1	
spaS222_000000007874	spaS223	p110	FALSE	6270	0	2022-08-04
spaS222_000000007874	mh_p110	p110	TRUE	12900	0	
spaS255_000000004750	spaS223	p110	FALSE	6227	0	2022-08-04
spaS240_000000007249	spaS223	p110	FALSE	6227	0	2022-08-04
spaS240_000000007249	spaS222	p110	FALSE	12610	0	2022-07-21
spaS223_000000006069	spaS223	p110	FALSE	4978	0	2022-08-04
spaS223_000000006069	spaS30	p110	FALSE	7576	0	2022-11-22
spaS186_000000008348	spaS223	p110	FALSE	4926	1	2022-08-04
spaS223_000000006966	spaS223	p110	FALSE	4343	0	2022-08-04
spaS223_000000006966	spaS37	p110	FALSE	11478	0	2022-12-06
spaS222_000000006742	spaS223	p110	FALSE	4328	0	2022-08-04
spaS222_000000006742	mh_p110	p110	TRUE	8104	0	
mh_p125_000000099838	spaS223	p110	FALSE	4326	0	2022-08-04
mh_p125_000000099838	mh_p110	p110	TRUE	7496	0	
spaS201_000000006771	spaS223	p110	FALSE	4290	0	2022-08-04
spaS201_000000006771	mh_p110	p110	TRUE	10826	0	
spaS223_000000007705	spaS223	p110	FALSE	3907	0	2022-08-04
spaS223_000000007705	mh_p110	p110	TRUE	23268	0	
spaS223_000000008356	spaS223	p110	FALSE	3589	0	2022-08-04
spaS223_000000008356	spaS30	p110	FALSE	9382	0	2022-11-22
spaS25_000000009143	spaS223	p110	FALSE	3568	0	2022-08-04
spaS25_000000009143	spaS37	p110	FALSE	7931	0	2022-12-06
spaS30_000000006620	spaS30	p110	FALSE	4628	0	2022-11-22
spaS30_000000006620	mh_p110	p110	TRUE	9770	0	
spaS294_000000022158	spaS30	p110	FALSE	4627	0	2022-11-22
spaS294_000000022158	spaS223	p110	FALSE	4627	0	2022-08-04
spaS294_000000022158	mh_p110	p110	TRUE	9103	0	
spaS294_000000022158	spaS37	p110	FALSE	4627	0	2022-12-06
spaS294_000000022158	spaS222	p110	FALSE	4627	0	2022-07-21
spaS30_000000006685	spaS30	p110	FALSE	4582	0	2022-11-22
spaS30_000000006685	spaS37	p110	FALSE	25621	0	2022-12-06
spaS30_000000006685	mh_p110	p110	TRUE	25558	0	
spaS30_000000007241	spaS30	p110	FALSE	4248	0	2022-11-22
spaS30_000000007241	mh_p110	p110	TRUE	8206	0	
spaS30_000000007241	spaS37	p110	FALSE	14303	0	2022-12-06
spaS30_000000007266	spaS30	p110	FALSE	4233	0	2022-11-22
spaS30_000000007266	mh_p110	p110	TRUE	8378	0	
mh_p601_000000072571	spaS30	p110	FALSE	4213	0	2022-11-22
mh_p601_000000072571	spaS222	p110	FALSE	4213	0	2022-07-21
mh_p601_000000072571	mh_p110	p110	TRUE	12377	0	
mh_p601_000000072571	spaS37	p110	FALSE	4164	0	2022-12-06
spaS223_000000016383	spaS30	p110	FALSE	4213	0	2022-11-22
spaS223_000000016383	mh_p110	p110	TRUE	13968	0	
spaS198_000000010098	spaS30	p110	FALSE	3892	0	2022-11-22
spaS198_000000010098	spaS223	p110	FALSE	3892	0	2022-08-04
spaS198_000000010098	mh_p110	p110	TRUE	6869	0	
spaS198_000000010098	spaS37	p110	FALSE	8111	0	2022-12-06
spaS198_000000010098	spaS222	p110	FALSE	3892	0	2022-07-21
spaS88_000000010388	spaS30	p110	FALSE	3872	0	2022-11-22
spaS88_000000010388	spaS37	p110	FALSE	6622	0	2022-12-06
spaS240_000000015600	spaS30	p110	FALSE	3865	0	2022-11-22
spaS240_000000015600	mh_p110	p110	TRUE	5873	0	
spaS30_000000008626	spaS30	p110	FALSE	3578	1	2022-11-22
spaS30_000000008626	spaS222	p110	FALSE	6551	1	2022-07-21
spaS204_000000006217	spaS30	p110	FALSE	3143	0	2022-11-22
spaS204_000000006217	mh_p110	p110	TRUE	5426	0	
spaS30_000000009932	spaS30	p110	FALSE	3142	0	2022-11-22
spaS30_000000009932	mh_p110	p110	TRUE	3057	0	
spaS30_000000009932	spaS222	p110	FALSE	4415	0	2022-07-21
spaS30_000000009932	spaS223	p110	FALSE	7510	0	2022-08-04
spaS30_000000009934	spaS30	p110	FALSE	3141	0	2022-11-22
spaS30_000000009934	spaS223	p110	FALSE	5714	0	2022-08-04
spaS30_000000009957	spaS30	p110	FALSE	3134	0	2022-11-22
spaS30_000000009957	spaS37	p110	FALSE	8040	0	2022-12-06
spaS30_000000009975	spaS30	p110	FALSE	3128	0	2022-11-22
spaS30_000000009975	mh_p110	p110	TRUE	5283	0	
spaS287_000000030156	spaS30	p110	FALSE	3128	0	2022-11-22
spaS287_000000030156	mh_p110	p110	TRUE	16305	0	
spaS30_000000010611	spaS30	p110	FALSE	2949	0	2022-11-22
spaS30_000000010611	mh_p110	p110	TRUE	12910	0	
spaS157_000000018828	spaS30	p110	FALSE	2822	0	2022-11-22
spaS157_000000018828	mh_p110	p110	TRUE	6180	0	
mh_p789_000000225082	spaS30	p110	FALSE	2702	0	2022-11-22
mh_p789_000000225082	spaS37	p110	FALSE	2684	0	2022-12-06
mh_p789_000000225082	mh_p110	p110	TRUE	5694	0	
mh_p789_000000225082	spaS223	p110	FALSE	2282	0	2022-08-04
spaS111_000000002585	spaS30	p110	FALSE	2699	0	2022-11-22
spaS111_000000002585	spaS222	p110	FALSE	9037	0	2022-07-21
spaS111_000000002585	spaS223	p110	FALSE	7362	0	2022-08-04
spaS111_000000002585	mh_p110	p110	TRUE	8513	0	
spaS37_000000028100	spaS30	p110	FALSE	2582	0	2022-11-22
spaS37_000000028100	mh_p110	p110	TRUE	8783	0	
spaS279_000000006047	spaS30	p110	FALSE	2571	0	2022-11-22
spaS279_000000006047	mh_p110	p110	TRUE	8174	0	
spaS30_000000013181	spaS30	p110	FALSE	2439	0	2022-11-22
spaS30_000000013181	mh_p110	p110	TRUE	5409	0	
spaS30_000000013720	spaS30	p110	FALSE	2348	0	2022-11-22
spaS30_000000013720	mh_p110	p110	TRUE	8498	0	
spaS5_000000021051	spaS30	p110	FALSE	2342	1	2022-11-22
spaS30_000000013770	spaS30	p110	FALSE	2340	0	2022-11-22
spaS30_000000013770	mh_p110	p110	TRUE	7466	0	
spaS30_000000013775	spaS30	p110	FALSE	2339	0	2022-11-22
spaS30_000000013775	mh_p110	p110	TRUE	12248	0	
spaS30_000000013775	spaS223	p110	FALSE	9998	0	2022-08-04
spaS30_000000013775	spaS37	p110	FALSE	2339	0	2022-12-06
spaS30_000000013780	spaS30	p110	FALSE	2339	0	2022-11-22
spaS30_000000013780	mh_p110	p110	TRUE	6342	0	
spaS215_000000020803	spaS222	p110	FALSE	9248	0	2022-07-21
spaS215_000000020803	mh_p110	p110	TRUE	7550	0	
spaS215_000000020803	spaS30	p110	FALSE	7548	0	2022-11-22
spaS215_000000020803	spaS223	p110	FALSE	21706	0	2022-08-04
spaS212_000000007034	spaS222	p110	FALSE	9241	0	2022-07-21
spaS166_000000010424	spaS222	p110	FALSE	9229	0	2022-07-21
spaS222_000000003215	spaS222	p110	FALSE	9213	1	2022-07-21
mh_p789_000000177217	spaS222	p110	FALSE	9156	0	2022-07-21
spaS30_000000021888	spaS222	p110	FALSE	9146	0	2022-07-21
spaS30_000000021888	spaS223	p110	FALSE	9146	0	2022-08-04
spaS30_000000021888	mh_p110	p110	TRUE	12475	0	
spaS37_000000006253	spaS222	p110	FALSE	9134	0	2022-07-21
spaS294_000000015716	spaS222	p110	FALSE	9074	0	2022-07-21
spaS56_000000007052	spaS222	p110	FALSE	7492	0	2022-07-21
spaS56_000000007052	spaS37	p110	FALSE	63276	0	2022-12-06
spaS256_000000015433	spaS222	p110	FALSE	7461	0	2022-07-21
spaS59_000000006977	spaS222	p110	FALSE	7460	0	2022-07-21
spaS285_000000020914	spaS222	p110	FALSE	7451	0	2022-07-21
spaS295_000000033702	spaS222	p110	FALSE	7429	1	2022-07-21
spaS139_000000006841	spaS222	p110	FALSE	7427	0	2022-07-21
spaS139_000000006841	mh_p110	p110	TRUE	45709	0	
mh_p292_000000103777	spaS222	p110	FALSE	7400	0	2022-07-21
mh_p292_000000103777	spaS223	p110	FALSE	14711	0	2022-08-04
mh_p292_000000103777	mh_p110	p110	TRUE	13899	0	
spaS222_000000003913	spaS222	p110	FALSE	7390	0	2022-07-21
spaS294_000000028804	spaS222	p110	FALSE	7369	0	2022-07-21
spaS222_000000003938	spaS222	p110	FALSE	7356	0	2022-07-21
spaS135_000000010091	spaS222	p110	FALSE	7324	0	2022-07-21
spaS24_000000007388	spaS222	p110	FALSE	7322	0	2022-07-21
spaS211_000000014871	spaS222	p110	FALSE	7308	1	2022-07-21
spaS194_000000036067	spaS222	p110	FALSE	6171	0	2022-07-21
mh_p813_000000271685	spaS222	p110	FALSE	6162	0	2022-07-21
spaS225_000000003585	spaS222	p110	FALSE	6147	0	2022-07-21
spaS4_000000015572	spaS222	p110	FALSE	6115	0	2022-07-21
spaS4_000000015572	mh_p110	p110	TRUE	8514	0	
spaS222_000000004617	spaS222	p110	FALSE	6104	0	2022-07-21
spaS222_000000004617	mh_p110	p110	TRUE	10100	0	
spaS222_000000004632	spaS222	p110	FALSE	6079	0	2022-07-21
spaS222_000000004632	spaS37	p110	FALSE	7618	0	2022-12-06
spaS222_000000004632	mh_p110	p110	TRUE	7272	0	
spaS222_000000004652	spaS222	p110	FALSE	6058	0	2022-07-21
spaS222_000000004652	mh_p110	p110	TRUE	10574	0	
spaS222_000000004666	spaS222	p110	FALSE	6038	0	2022-07-21
mh_p789_000000036541	spaS222	p110	FALSE	5508	0	2022-07-21
mh_p860_000000041331	spaS222	p110	FALSE	5500	0	2022-07-21
mh_p860_000000041331	mh_p110	p110	TRUE	7693	0	
spaS37_000000012325	spaS222	p110	FALSE	5458	0	2022-07-21
spaS37_000000012325	mh_p110	p110	TRUE	21620	0	
spaS222_000000005118	spaS222	p110	FALSE	5439	0	2022-07-21
spaS222_000000005131	spaS222	p110	FALSE	5425	0	2022-07-21
spaS222_000000005134	spaS222	p110	FALSE	5423	0	2022-07-21
spaS296_000000064160	spaS222	p110	FALSE	5419	0	2022-07-21
spaS158_000000006218	spaS222	p110	FALSE	5404	0	2022-07-21
spaS222_000000005160	spaS222	p110	FALSE	5395	0	2022-07-21
spaS45_000000007509	spaS222	p110	FALSE	5382	0	2022-07-21
spaS45_000000007509	mh_p110	p110	TRUE	16861	1	
spaS45_000000007509	spaS223	p110	FALSE	14771	0	2022-08-04
spaS42_000000010380	spaS222	p110	FALSE	4763	0	2022-07-21
spaS42_000000010380	mh_p110	p110	TRUE	10261	0	
spaS217_000000010631	spaS222	p110	FALSE	4761	2	2022-07-21
spaS95_000000003205	spaS222	p110	FALSE	4747	0	2022-07-21
spaS95_000000003205	mh_p110	p110	TRUE	13885	0	
spaS222_000000006550	spaS222	p110	FALSE	4134	0	2022-07-21
spaS222_000000006550	spaS223	p110	FALSE	3437	0	2022-08-04
spaS222_000000006550	mh_p110	p110	TRUE	5354	0	
spaS127_000000006485	spaS222	p110	FALSE	3894	0	2022-07-21
spaS127_000000006485	spaS30	p110	FALSE	3502	0	2022-11-22
spaS127_000000006485	mh_p110	p110	TRUE	6097	0	
spaS285_000000009159	spaS222	p110	FALSE	3450	1	2022-07-21
spaS222_000000007737	spaS222	p110	FALSE	3436	0	2022-07-21
spaS222_000000007737	mh_p110	p110	TRUE	6912	0	
spaS222_000000008773	spaS222	p110	FALSE	2972	0	2022-07-21
spaS222_000000008773	spaS223	p110	FALSE	6497	0	2022-08-04
spaS257_000000011395	spaS222	p110	FALSE	2954	0	2022-07-21
spaS257_000000011395	mh_p110	p110	TRUE	8267	1	
spaS222_000000010273	spaS222	p110	FALSE	2496	0	2022-07-21
spaS222_000000010273	mh_p110	p110	TRUE	5635	0	
mh_p97_000000046121	spaS222	p110	FALSE	2480	0	2022-07-21
mh_p97_000000046121	mh_p110	p110	TRUE	5371	0	
spaS222_000000010876	spaS222	p110	FALSE	2352	0	2022-07-21
spaS222_000000010876	mh_p110	p110	TRUE	6925	0	
spaS44_000000007525	spaS222	p110	FALSE	2340	0	2022-07-21
spaS44_000000007525	mh_p110	p110	TRUE	7392	0	
spaS222_000000010944	spaS222	p110	FALSE	2335	1	2022-07-21
spaS198_000000005647	spaS222	p110	FALSE	2163	0	2022-07-21
spaS198_000000005647	spaS223	p110	FALSE	5762	0	2022-08-04
spaS222_000000012316	spaS222	p110	FALSE	2052	0	2022-07-21
spaS222_000000012316	mh_p110	p110	TRUE	6094	0	
spaS222_000000012316	spaS37	p110	FALSE	7334	0	2022-12-06
spaS222_000000012316	spaS223	p110	FALSE	6865	0	2022-08-04
spaS205_000000010226	spaS222	p110	FALSE	2046	0	2022-07-21
spaS205_000000010226	mh_p110	p110	TRUE	5477	0	
spaS221_000000040020	mh_p110	p110	TRUE	5366	0	
spaS221_000000040020	spaS223	p110	FALSE	4419	0	2022-08-04
mh_p470_000000040134	mh_p110	p110	TRUE	6045	0	
mh_p470_000000040134	spaS222	p110	FALSE	10820	0	2022-07-21
mh_p470_000000040134	spaS223	p110	FALSE	12607	0	2022-08-04
mh_p789_000000013816	mh_p110	p110	TRUE	11082	0	
mh_p110_000000039165	mh_p110	p110	TRUE	8009	0	
mh_p110_000000039165	spaS30	p110	FALSE	10940	0	2022-11-22
mh_p110_000000042589	mh_p110	p110	TRUE	1045	1	
mh_p110_000000045074	mh_p110	p110	TRUE	168069	1	
mh_p110_000000045074	spaS222	p110	FALSE	167290	1	2022-07-21
spaS30_000000006854	mh_p110	p110	TRUE	6997	0	
mh_p110_000000049223	mh_p110	p110	TRUE	4534	0	
mh_p110_000000049223	spaS37	p110	FALSE	5970	0	2022-12-06
mh_p110_000000049289	mh_p110	p110	TRUE	1362	0	
mh_p110_000000049289	spaS30	p110	FALSE	1152	0	2022-11-22
mh_p110_000000049289	spaS223	p110	FALSE	5841	1	2022-08-04
spaS287_000000013272	mh_p110	p110	TRUE	68338	1	
spaS287_000000013272	spaS30	p110	FALSE	91091	1	2022-11-22
spaS287_000000013272	spaS37	p110	FALSE	91091	1	2022-12-06
mh_p110_000000049443	mh_p110	p110	TRUE	1935	0	
mh_p110_000000049443	spaS222	p110	FALSE	6716	0	2022-07-21
mh_p722_000000003632	mh_p110	p110	TRUE	62359	1	
spaS221_000000009672	mh_p110	p110	TRUE	5872	0	
spaS221_000000009672	spaS222	p110	FALSE	11866	0	2022-07-21
spaS97_000000001767	mh_p110	p110	TRUE	110998	2	
spaS97_000000001767	spaS37	p110	FALSE	110669	2	2022-12-06
spaS64_000000001054	mh_p110	p110	TRUE	10337	0	
spaS64_000000001054	spaS30	p110	FALSE	12741	0	2022-11-22
mh_p110_000000052796	mh_p110	p110	TRUE	1392	0	
mh_p110_000000052796	spaS223	p110	FALSE	16766	0	2022-08-04
spaS44_000000001608	mh_p110	p110	TRUE	16856	0	
spaS44_000000001608	spaS37	p110	FALSE	16578	0	2022-12-06
spaS217_000000002567	mh_p110	p110	TRUE	11489	0	
spaS217_000000002567	spaS223	p110	FALSE	10505	0	2022-08-04
spaS217_000000002567	spaS222	p110	FALSE	8948	0	2022-07-21
mh_p110_000000057736	mh_p110	p110	TRUE	2300	0	
mh_p110_000000057736	spaS30	p110	FALSE	12695	0	2022-11-22
spaS255_000000001575	mh_p110	p110	TRUE	17548	0	
spaS255_000000001575	spaS222	p110	FALSE	16535	0	2022-07-21
spaS255_000000001575	spaS37	p110	FALSE	17199	0	2022-12-06
spaS295_000000003952	mh_p110	p110	TRUE	28139	1	
spaS295_000000003952	spaS30	p110	FALSE	27967	1	2022-11-22
spaS295_000000003952	spaS37	p110	FALSE	27967	1	2022-12-06
mh_p110_000000058751	mh_p110	p110	TRUE	8995	0	
mh_p110_000000058751	spaS223	p110	FALSE	7542	0	2022-08-04
spaS223_000000008104	mh_p110	p110	TRUE	9543	0	
spaS223_000000008104	spaS222	p110	FALSE	29557	0	2022-07-21
spaS223_000000012046	mh_p110	p110	TRUE	5648	0	
spaS223_000000012046	spaS37	p110	FALSE	4629	0	2022-12-06
spaS201_000000012364	spaS37	p110	FALSE	1910	1	2022-12-06
spaS128_000000004725	spaS37	p110	FALSE	1908	0	2022-12-06
spaS128_000000004725	mh_p110	p110	TRUE	6274	0	
spaS128_000000004725	spaS30	p110	FALSE	3981	0	2022-11-22
spaS37_000000016118	spaS37	p110	FALSE	1830	0	2022-12-06
spaS37_000000016118	spaS222	p110	FALSE	8729	0	2022-07-21
spaS37_000000016147	spaS37	p110	FALSE	1826	1	2022-12-06
spaS123_000000015857	spaS37	p110	FALSE	1695	0	2022-12-06
spaS123_000000015857	mh_p110	p110	TRUE	5958	0	
spaS215_000000044993	spaS37	p110	FALSE	1511	1	2022-12-06
spaS149_000000018744	spaS37	p110	FALSE	1467	0	2022-12-06
spaS149_000000018744	mh_p110	p110	TRUE	4479	1	
spaS294_000000005963	mh_p110	p110	TRUE	15646	0	
spaS294_000000005963	spaS30	p110	FALSE	31381	1	2022-11-22
spaS294_000000005963	spaS222	p110	FALSE	19622	0	2022-07-21
spaS166_000000005153	mh_p110	p110	TRUE	4467	0	
spaS166_000000005153	spaS30	p110	FALSE	13330	0	2022-11-22
spaS166_000000005153	spaS37	p110	FALSE	8942	0	2022-12-06
mh_p110_000000011004	mh_p110	p110	TRUE	1235	1	
mh_p110_000000011004	spaS37	p110	FALSE	1511	1	2022-12-06
spaS215_000000052572	mh_p110	p110	TRUE	9834	0	
spaS215_000000052572	spaS30	p110	FALSE	9661	0	2022-11-22
spaS215_000000052572	spaS37	p110	FALSE	9661	0	2022-12-06
spaS215_000000052572	spaS222	p110	FALSE	9661	0	2022-07-21
spaS215_000000052572	spaS223	p110	FALSE	9661	0	2022-08-04
spaS113_000000007881	mh_p110	p110	TRUE	26075	0	
spaS113_000000007881	spaS222	p110	FALSE	23411	0	2022-07-21
spaS154_000000005460	mh_p110	p110	TRUE	2493	0	
spaS154_000000005460	spaS222	p110	FALSE	5749	0	2022-07-21
spaS154_000000005460	spaS223	p110	FALSE	2663	0	2022-08-04
spaS296_000000032111	mh_p110	p110	TRUE	17059	0	
spaS296_000000032111	spaS37	p110	FALSE	16675	0	2022-12-06
mh_p813_000000247842	mh_p110	p110	TRUE	9573	0	
mh_p813_000000247842	spaS37	p110	FALSE	17150	0	2022-12-06
mh_p813_000000247842	spaS30	p110	FALSE	14454	0	2022-11-22
mh_p110_000000012359	mh_p110	p110	TRUE	3647	0	
mh_p110_000000012359	spaS30	p110	FALSE	3534	0	2022-11-22
mh_p110_000000012359	spaS37	p110	FALSE	5276	0	2022-12-06
spaS61_000000026434	mh_p110	p110	TRUE	7181	0	
spaS61_000000026434	spaS30	p110	FALSE	66761	1	2022-11-22
spaS61_000000026434	spaS37	p110	FALSE	65796	1	2022-12-06
mh_p110_000000012422	mh_p110	p110	TRUE	9613	0	
spaS146_000000002201	mh_p110	p110	TRUE	45000	0	
spaS146_000000002201	spaS30	p110	FALSE	138996	1	2022-11-22
mh_p110_000000017960	mh_p110	p110	TRUE	5419	0	
mh_p110_000000017960	spaS30	p110	FALSE	5191	0	2022-11-22
mh_p110_000000017960	spaS37	p110	FALSE	4713	0	2022-12-06
spaS80_000000007291	mh_p110	p110	TRUE	5121	0	
spaS80_000000007291	spaS222	p110	FALSE	6510	0	2022-07-21
spaS80_000000007291	spaS223	p110	FALSE	8225	0	2022-08-04
spaS79_000000012704	mh_p110	p110	TRUE	7643	0	
spaS79_000000012704	spaS37	p110	FALSE	7068	0	2022-12-06
spaS79_000000012704	spaS223	p110	FALSE	7037	0	2022-08-04
mh_p110_000000018553	mh_p110	p110	TRUE	6804	0	
spaS115_000000010854	mh_p110	p110	TRUE	11512	0	
spaS115_000000010854	spaS30	p110	FALSE	9280	0	2022-11-22
spaS45_000000012678	mh_p110	p110	TRUE	1313	0	
spaS45_000000012678	spaS30	p110	FALSE	17242	0	2022-11-22
spaS45_000000012678	spaS37	p110	FALSE	16447	0	2022-12-06
mh_p110_000000019486	mh_p110	p110	TRUE	6373	0	
spaS89_000000033197	mh_p110	p110	TRUE	5465	0	
spaS89_000000033197	spaS37	p110	FALSE	8484	0	2022-12-06
spaS89_000000033197	spaS223	p110	FALSE	8401	0	2022-08-04
mh_p110_000000019709	mh_p110	p110	TRUE	4384	0	
mh_p110_000000019709	spaS223	p110	FALSE	15566	0	2022-08-04
spaS77_000000006489	mh_p110	p110	TRUE	11847	0	
spaS77_000000006489	spaS223	p110	FALSE	9763	0	2022-08-04
spaS123_000000012068	mh_p110	p110	TRUE	9852	0	
spaS213_000000002327	mh_p110	p110	TRUE	33336	1	
spaS213_000000002327	spaS37	p110	FALSE	33162	1	2022-12-06
spaS283_000000002393	mh_p110	p110	TRUE	22719	0	
spaS283_000000002393	spaS30	p110	FALSE	20702	0	2022-11-22
spaS283_000000002393	spaS37	p110	FALSE	20702	0	2022-12-06
spaS283_000000002393	spaS222	p110	FALSE	20265	0	2022-07-21
spaS18_000000011704	mh_p110	p110	TRUE	6007	0	
spaS223_000000015235	mh_p110	p110	TRUE	14653	0	
spaS240_000000024026	mh_p110	p110	TRUE	3222	0	
spaS240_000000024026	spaS222	p110	FALSE	25323	1	2022-07-21
